MANDT,KUNNR,VKORG,VTWEG,SPART,ERDAT
311,1948,UW00,BI,BI,2022-01-03
311,1949,UW00,BI,BI,2022-02-16
311,1950,UW00,BI,BI,2022-01-24
311,1951,UW00,WH,BI,2022-01-19
311,1952,UW00,WH,BI,2022-02-18
311,1953,UW00,BI,BI,2022-01-01
311,1954,UW00,BI,BI,2022-01-04
311,1955,UW00,WH,BI,2022-04-23
311,1956,UW00,BI,BI,2022-01-22
311,1957,UW00,WH,BI,2022-01-03
311,1958,UW00,WH,BI,2022-03-23
311,1959,UW00,WH,BI,2022-01-24
311,1960,UW00,BI,BI,2022-01-19
311,1961,UW00,WH,BI,2022-01-13
311,1962,UW00,WH,BI,2022-03-14
311,1963,UW00,WH,BI,2022-01-13
311,1964,UW00,WH,BI,2022-06-16
311,1965,UW00,WH,BI,2022-01-05
311,1966,UW00,WH,BI,2022-04-18
311,1967,UW00,BI,BI,2022-02-24
311,1968,UW00,WH,BI,2022-01-10
311,1969,UW00,WH,BI,2023-06-20
311,1970,UW00,WH,BI,2022-01-13
311,1971,UW00,BI,BI,2022-01-18
311,1972,UW00,BI,BI,2022-04-11
311,1973,UW00,WH,BI,2023-03-15
311,1974,UW00,WH,BI,2022-03-03
311,1975,UW00,WH,BI,2022-01-29
311,1976,UW00,WH,BI,2022-01-15
311,1977,UW00,BI,BI,2022-01-12
311,1978,UW00,WH,BI,2022-06-01
311,1979,UW00,BI,BI,2022-10-06
311,1980,UW00,BI,BI,2022-02-17
311,1981,UW00,WH,BI,2022-01-24
311,1982,UW00,BI,BI,2022-03-04
311,1983,UW00,WH,BI,2022-01-10
311,1984,UW00,WH,BI,2022-03-08
311,1985,UW00,BI,BI,2022-01-12
311,1986,UW00,BI,BI,2022-08-06
311,1987,UW00,BI,BI,2022-01-13
311,1988,UW00,WH,BI,2022-04-11
311,1989,UW00,WH,BI,2022-03-05
311,1990,UW00,BI,BI,2022-01-03
311,1991,UW00,BI,BI,2022-02-18
311,1992,UW00,WH,BI,2022-01-02
311,1993,UW00,BI,BI,2022-01-15
311,1994,UW00,BI,BI,2022-01-20
311,1995,UW00,BI,BI,2022-01-25
311,1996,UW00,BI,BI,2022-02-18
311,1997,UW00,BI,BI,2022-03-13
311,1998,UW00,WH,BI,2022-03-31
311,1999,UW00,BI,BI,2022-02-02
311,2000,UW00,BI,BI,2022-03-09
311,2001,UW00,WH,BI,2022-01-08
311,2002,UW00,BI,BI,2022-03-05
311,2003,UW00,WH,BI,2022-03-12
311,2004,UW00,WH,BI,2022-01-28
311,2005,UW00,BI,BI,2022-01-29
311,2006,UW00,WH,BI,2022-07-31
311,2007,UW00,BI,BI,2022-02-20
311,2008,UW00,WH,BI,2022-01-04
311,2009,UW00,BI,BI,2022-01-28
311,2010,UW00,BI,BI,2022-03-17
311,2011,UW00,WH,BI,2022-02-11
311,2012,UW00,BI,BI,2022-01-01
311,2013,UW00,WH,BI,2022-02-03
311,2014,UW00,BI,BI,2022-09-18
311,2015,UW00,WH,BI,2022-01-19
311,2016,UW00,BI,BI,2022-01-24
311,2017,UW00,WH,BI,2022-02-02
311,2018,UW00,BI,BI,2022-03-01
311,2019,UW00,BI,BI,2022-09-10
311,2020,UW00,WH,BI,2022-02-17
311,2021,UW00,WH,BI,2022-05-30
311,2022,UW00,WH,BI,2022-03-02
311,2023,UW00,BI,BI,2022-04-17
311,2024,UW00,BI,BI,2022-03-14
311,2025,UW00,WH,BI,2022-01-22
311,2026,UW00,WH,BI,2022-02-25
311,2027,UW00,WH,BI,2022-01-17
311,2028,UW00,WH,BI,2022-01-31
311,2029,UW00,BI,BI,2023-11-01
311,2030,UW00,WH,BI,2022-02-27
311,2031,UW00,BI,BI,2022-02-04
311,2032,UW00,BI,BI,2022-01-27
311,2033,UW00,WH,BI,2022-01-02
311,2034,UW00,WH,BI,2022-01-09
311,2035,UW00,WH,BI,2022-01-05
311,2036,UW00,WH,BI,2022-01-12
311,2037,UW00,BI,BI,2022-01-16
311,2038,UW00,WH,BI,2022-03-08
311,2039,UW00,WH,BI,2022-02-02
311,2040,UW00,BI,BI,2022-01-25
311,2041,UW00,WH,BI,2022-03-01
311,2042,UW00,BI,BI,2022-01-13
311,2043,UW00,BI,BI,2022-07-02
311,2044,UW00,BI,BI,2022-01-29
311,2045,UW00,BI,BI,2022-01-16
311,2046,UW00,BI,BI,2022-01-20
311,2047,UW00,BI,BI,2022-01-07
311,2048,UW00,BI,BI,2022-05-12
311,2049,UW00,BI,BI,2022-01-11
311,2050,UW00,BI,BI,2022-01-13
311,2051,UW00,BI,BI,2022-01-01
311,2052,UW00,WH,BI,2022-01-05
311,2053,UW00,BI,BI,2022-01-28
311,2054,UW00,BI,BI,2022-03-05
311,2055,UW00,WH,BI,2022-01-09
311,2056,UW00,BI,BI,2022-10-09
311,2057,UW00,BI,BI,2022-01-23
311,2058,UW00,BI,BI,2022-02-10
311,2059,UW00,WH,BI,2022-03-12
311,2060,UW00,WH,BI,2022-03-13
311,2061,UW00,WH,BI,2022-01-17
311,2062,UW00,WH,BI,2022-12-07
311,2063,UW00,BI,BI,2022-03-09
311,2064,UW00,BI,BI,2022-01-02
311,2065,UW00,BI,BI,2022-01-26
311,2066,UW00,WH,BI,2022-04-23
311,2067,UW00,WH,BI,2022-01-10
311,2068,UW00,BI,BI,2022-03-23
311,2069,UW00,WH,BI,2022-02-08
311,2070,UW00,BI,BI,2022-04-25
311,2071,UW00,WH,BI,2022-01-22
311,2072,UW00,BI,BI,2022-06-19
311,2073,UW00,BI,BI,2022-01-06
311,2074,UW00,BI,BI,2022-01-06
311,2075,UW00,BI,BI,2022-01-09
311,2076,UW00,BI,BI,2022-01-06
311,2077,UW00,BI,BI,2022-01-18
311,2078,UW00,WH,BI,2022-05-06
311,2079,UW00,BI,BI,2022-01-29
311,2080,UW00,WH,BI,2022-01-16
311,2081,UW00,WH,BI,2022-12-10
311,2082,UW00,BI,BI,2022-02-05
311,2083,UW00,WH,BI,2022-01-18
311,2084,UW00,WH,BI,2022-02-07
311,2085,UW00,WH,BI,2022-02-19
311,2086,UW00,WH,BI,2022-01-24
311,2087,UW00,WH,BI,2022-03-13
311,2088,UW00,WH,BI,2022-04-30
311,2089,UW00,BI,BI,2022-01-12
311,2090,UW00,WH,BI,2022-01-04
311,2091,UW00,WH,BI,2022-08-07
311,2092,UW00,WH,BI,2022-01-05
311,2093,UW00,WH,BI,2022-05-14
311,2094,UW00,WH,BI,2022-02-25
311,2095,UW00,WH,BI,2022-04-23
311,2096,UW00,BI,BI,2022-01-07
311,2097,UW00,BI,BI,2022-08-31
311,2098,UW00,WH,BI,2022-07-24
311,2099,UW00,BI,BI,2022-01-15
311,2100,UW00,BI,BI,2022-01-07
311,2101,UW00,WH,BI,2022-02-22
311,2102,UW00,WH,BI,2022-02-06
311,2103,UW00,BI,BI,2022-01-29
311,2104,UW00,WH,BI,2022-01-30
311,2105,UW00,WH,BI,2022-01-15
311,2106,UW00,BI,BI,2022-02-19
311,2107,UW00,BI,BI,2022-01-02
311,2108,UW00,WH,BI,2022-01-01
311,2109,UW00,BI,BI,2022-02-05
311,2110,UW00,WH,BI,2022-01-04
311,2111,UW00,WH,BI,2022-01-02
311,2112,UW00,WH,BI,2022-01-22
311,2113,UW00,WH,BI,2022-01-08
311,2114,UW00,WH,BI,2022-04-11
311,2115,UW00,WH,BI,2022-02-20
311,2116,UW00,BI,BI,2022-04-14
311,2117,UW00,BI,BI,2022-02-08
311,2118,UW00,BI,BI,2022-02-04
311,2119,UW00,BI,BI,2022-01-21
311,2120,UW00,WH,BI,2022-05-12
311,2121,UW00,BI,BI,2022-02-18
311,2122,UW00,BI,BI,2022-03-24
311,2123,UW00,BI,BI,2022-01-15
311,2124,UW00,WH,BI,2022-02-17
311,2125,UW00,WH,BI,2023-09-16
311,2126,UW00,BI,BI,2022-02-01
311,2127,UW00,WH,BI,2022-01-04
311,2128,UW00,WH,BI,2022-02-16
311,2129,UW00,WH,BI,2022-03-07
311,2130,UW00,BI,BI,2022-01-11
311,2131,UW00,BI,BI,2022-02-15
311,2132,UW00,BI,BI,2022-01-29
311,2133,UW00,BI,BI,2022-01-18
311,2134,UW00,WH,BI,2022-01-09
311,2135,UW00,WH,BI,2022-02-06
311,2136,UW00,WH,BI,2022-01-06
311,2137,UW00,WH,BI,2022-03-18
311,2138,UW00,BI,BI,2022-02-12
311,2139,UW00,BI,BI,2022-01-11
311,2140,UW00,BI,BI,2022-01-30
311,2141,UW00,WH,BI,2022-02-04
311,2142,UW00,WH,BI,2023-06-21
311,2143,UW00,WH,BI,2022-02-10
311,2144,UW00,WH,BI,2022-01-21
311,2145,UW00,BI,BI,2022-01-01
311,2146,UW00,BI,BI,2022-03-18
311,2147,UW00,WH,BI,2022-02-03
311,2148,UW00,WH,BI,2022-01-09
311,2149,UW00,BI,BI,2022-01-31
311,2150,UW00,WH,BI,2022-02-06
311,2151,UW00,WH,BI,2022-04-03
311,2152,UW00,BI,BI,2022-01-21
311,2153,UW00,WH,BI,2022-01-06
311,2154,UW00,WH,BI,2022-06-01
311,2155,UW00,WH,BI,2022-01-02
311,2156,UW00,BI,BI,2022-06-28
311,2157,UW00,WH,BI,2022-01-26
311,2158,UW00,BI,BI,2022-01-03
311,2159,UW00,WH,BI,2022-01-09
311,2160,UW00,WH,BI,2022-01-15
311,2161,UW00,BI,BI,2022-06-11
311,2162,UW00,BI,BI,2022-02-13
311,2163,UW00,BI,BI,2022-01-04
311,2164,UW00,WH,BI,2022-01-16
311,2165,UW00,WH,BI,2022-01-30
311,2166,UW00,BI,BI,2022-04-15
311,2167,UW00,WH,BI,2022-01-25
311,2168,UW00,WH,BI,2022-02-04
311,2169,UW00,BI,BI,2022-01-16
311,2170,UW00,WH,BI,2022-01-01
311,2171,UW00,WH,BI,2022-01-18
311,2172,UW00,BI,BI,2022-05-06
311,2173,UW00,BI,BI,2022-07-13
311,2174,UW00,BI,BI,2022-01-24
311,2175,UW00,WH,BI,2022-08-05
311,2176,UW00,BI,BI,2022-01-17
311,2177,UW00,BI,BI,2022-01-18
311,2178,UW00,BI,BI,2022-02-12
311,2179,UW00,WH,BI,2022-05-01
311,2180,UW00,BI,BI,2022-03-30
311,2181,UW00,BI,BI,2022-02-01
311,2182,UW00,BI,BI,2022-03-25
311,2183,UW00,WH,BI,2022-01-05
311,2184,UW00,BI,BI,2022-03-27
311,2185,UW00,WH,BI,2022-01-27
311,2186,UW00,BI,BI,2022-03-03
311,2187,UW00,WH,BI,2022-01-16
311,2188,UW00,WH,BI,2022-02-24
311,2189,UW00,WH,BI,2022-01-01
311,2190,UW00,BI,BI,2022-04-23
311,2191,UW00,WH,BI,2022-01-12
311,2192,UW00,BI,BI,2022-01-03
311,2193,UW00,WH,BI,2022-01-10
311,2194,UW00,BI,BI,2022-04-03
311,2195,UW00,BI,BI,2022-06-07
311,2196,UW00,BI,BI,2022-07-02
311,2197,UW00,WH,BI,2022-05-22
311,2198,UW00,WH,BI,2022-01-07
311,2199,UW00,WH,BI,2022-01-10
311,2200,UW00,BI,BI,2022-01-25
311,2201,UW00,BI,BI,2022-02-10
311,2202,UW00,BI,BI,2022-02-10
311,2203,UW00,BI,BI,2022-01-09
311,2204,UW00,WH,BI,2022-04-01
311,2205,UW00,WH,BI,2022-01-20
311,2206,UW00,WH,BI,2022-03-06
311,2207,UW00,WH,BI,2022-02-02
311,2208,UW00,BI,BI,2022-04-14
311,2209,UW00,BI,BI,2022-01-29
311,2210,UW00,BI,BI,2022-01-02
311,2211,UW00,WH,BI,2022-02-06
311,2212,UW00,WH,BI,2022-02-02
311,2213,UW00,WH,BI,2022-01-03
311,2214,UW00,BI,BI,2022-01-30
311,2215,UW00,WH,BI,2022-01-10
311,2216,UW00,BI,BI,2022-02-16
311,2217,UW00,BI,BI,2022-05-06
311,2218,UW00,WH,BI,2022-01-06
311,2219,UW00,BI,BI,2022-01-17
311,2220,UW00,BI,BI,2022-01-02
311,2221,UW00,BI,BI,2022-02-16
311,2222,UW00,WH,BI,2022-01-22
311,2223,UW00,WH,BI,2022-01-18
311,2224,UW00,WH,BI,2022-03-04
311,2225,UW00,BI,BI,2022-07-19
311,2226,UW00,WH,BI,2022-01-01
311,2227,UW00,WH,BI,2022-07-02
311,2228,UW00,BI,BI,2022-02-24
311,2229,UW00,BI,BI,2022-01-14
311,2230,UW00,BI,BI,2022-05-01
311,2231,UW00,BI,BI,2022-01-13
311,2232,UW00,WH,BI,2022-12-22
311,2233,UW00,WH,BI,2022-01-06
311,2234,UW00,WH,BI,2022-01-08
311,2235,UW00,BI,BI,2022-01-02
311,2236,UW00,BI,BI,2022-01-31
311,2237,UW00,BI,BI,2022-03-24
311,2238,UW00,BI,BI,2023-06-21
311,2239,UW00,BI,BI,2022-01-13
311,2240,UW00,WH,BI,2022-11-09
311,2241,UW00,BI,BI,2022-02-11
311,2242,UW00,BI,BI,2022-01-06
311,2243,UW00,WH,BI,2022-02-15
311,2244,UW00,BI,BI,2022-01-19
311,2245,UW00,WH,BI,2022-01-01
311,2246,UW00,BI,BI,2022-01-25
311,2247,UW00,WH,BI,2022-02-02
311,2248,UW00,WH,BI,2022-02-22
311,2249,UW00,BI,BI,2022-03-09
311,2250,UW00,WH,BI,2022-01-09
311,2251,UW00,BI,BI,2022-10-26
311,2252,UW00,BI,BI,2022-01-04
311,2253,UW00,BI,BI,2022-04-19
311,2254,UW00,BI,BI,2022-05-17
311,2255,UW00,BI,BI,2022-01-07
311,2256,UW00,BI,BI,2022-02-11
311,2257,UW00,BI,BI,2022-01-14
311,2258,UW00,WH,BI,2022-01-12
311,2259,UW00,BI,BI,2022-03-07
311,2260,UW00,BI,BI,2022-01-31
311,2261,UW00,WH,BI,2022-01-06
311,2262,UW00,BI,BI,2022-03-23
311,2263,UW00,BI,BI,2022-01-25
311,2264,UW00,WH,BI,2022-02-11
311,2265,UW00,BI,BI,2022-01-23
311,2266,UW00,BI,BI,2022-01-01
311,2267,UW00,BI,BI,2022-02-06
311,2268,UW00,BI,BI,2022-02-12
311,2269,UW00,WH,BI,2022-03-09
311,2270,UW00,BI,BI,2022-01-15
311,2271,UW00,BI,BI,2022-03-01
311,2272,UW00,BI,BI,2022-10-01
311,2273,UW00,BI,BI,2022-02-14
311,2274,UW00,BI,BI,2022-02-19
311,2275,UW00,WH,BI,2022-03-18
311,2276,UW00,WH,BI,2022-01-05
311,2277,UW00,WH,BI,2022-06-21
311,2278,UW00,WH,BI,2022-03-02
311,2279,UW00,BI,BI,2022-03-17
311,2280,UW00,WH,BI,2022-01-07
311,2281,UW00,BI,BI,2022-03-12
311,2282,UW00,BI,BI,2022-02-08
311,2283,UW00,WH,BI,2022-01-22
311,2284,UW00,BI,BI,2022-02-22
311,2285,UW00,BI,BI,2022-01-27
311,2286,UW00,WH,BI,2022-01-06
311,2287,UW00,BI,BI,2022-01-02
311,2288,UW00,WH,BI,2022-03-07
311,2289,UW00,BI,BI,2022-02-17
311,2290,UW00,WH,BI,2022-01-17
311,2291,UW00,BI,BI,2023-01-18
311,2292,UW00,BI,BI,2022-01-16
311,2293,UW00,WH,BI,2022-05-31
311,2294,UW00,BI,BI,2022-05-27
311,2295,UW00,BI,BI,2022-02-27
311,2296,UW00,BI,BI,2022-02-26
311,2297,UW00,BI,BI,2022-03-21
311,2298,UW00,WH,BI,2022-02-07
311,2299,UW00,BI,BI,2022-01-22
311,2300,UW00,WH,BI,2022-01-23
311,2301,UW00,WH,BI,2022-02-06
311,2302,UW00,WH,BI,2022-01-01
311,2303,UW00,BI,BI,2022-03-02
311,2304,UW00,WH,BI,2022-01-19
311,2305,UW00,WH,BI,2022-01-28
311,2306,UW00,BI,BI,2022-01-08
311,2307,UW00,BI,BI,2022-04-19
311,2308,UW00,BI,BI,2022-01-23
311,2309,UW00,WH,BI,2022-04-19
311,2310,UW00,WH,BI,2022-02-16
311,2311,UW00,WH,BI,2022-01-22
311,2312,UW00,BI,BI,2022-05-16
311,2313,UW00,WH,BI,2022-01-25
311,2314,UW00,WH,BI,2022-11-01
311,2315,UW00,BI,BI,2022-10-14
311,2316,UW00,BI,BI,2022-01-30
311,2317,UW00,BI,BI,2022-01-06
311,2318,UW00,BI,BI,2022-01-04
311,2319,UW00,WH,BI,2022-03-06
311,2320,UW00,BI,BI,2022-01-04
311,2321,UW00,WH,BI,2022-01-06
311,2322,UW00,BI,BI,2022-01-20
311,2323,UW00,WH,BI,2022-02-17
311,2324,UW00,BI,BI,2022-02-27
311,2325,UW00,BI,BI,2022-04-29
311,2326,UW00,WH,BI,2022-03-22
311,2327,UW00,WH,BI,2022-03-19
311,2328,UW00,WH,BI,2022-01-15
311,2329,UW00,BI,BI,2022-02-24
311,2330,UW00,BI,BI,2022-02-13
311,2331,UW00,BI,BI,2022-01-21
311,2332,UW00,BI,BI,2022-01-11
311,2333,UW00,WH,BI,2022-03-11
311,2334,UW00,BI,BI,2022-01-15
311,2335,UW00,BI,BI,2022-02-11
311,2336,UW00,BI,BI,2022-02-09
311,2337,UW00,WH,BI,2022-01-07
311,2338,UW00,BI,BI,2022-01-14
311,2339,UW00,BI,BI,2022-01-04
311,2340,UW00,BI,BI,2022-06-18
311,2341,UW00,WH,BI,2022-02-04
311,2342,UW00,BI,BI,2022-06-05
311,2343,UW00,WH,BI,2022-01-06
311,2344,UW00,WH,BI,2022-09-05
311,2345,UW00,WH,BI,2022-01-06
311,2346,UW00,BI,BI,2022-02-15
311,2347,UW00,WH,BI,2022-01-08
311,2348,UW00,WH,BI,2022-01-01
311,2349,UW00,WH,BI,2022-02-16
311,2350,UW00,WH,BI,2022-03-14
311,2351,UW00,WH,BI,2022-02-08
311,2352,UW00,BI,BI,2022-04-01
311,2353,UW00,BI,BI,2022-01-30
311,2354,UW00,BI,BI,2022-02-25
311,2355,UW00,WH,BI,2022-01-30
311,2356,UW00,BI,BI,2022-02-17
311,2357,UW00,WH,BI,2022-01-12
311,2358,UW00,WH,BI,2022-02-22
311,2359,UW00,BI,BI,2022-04-03
311,2360,UW00,BI,BI,2022-01-17
311,2361,UW00,WH,BI,2022-02-22
311,2362,UW00,WH,BI,2022-04-24
311,2363,UW00,BI,BI,2022-01-15
311,2364,UW00,BI,BI,2022-04-17
311,2365,UW00,BI,BI,2022-08-27
311,2366,UW00,WH,BI,2022-01-05
311,2367,UW00,WH,BI,2022-01-05
311,2368,UW00,WH,BI,2022-01-28
311,2369,UW00,BI,BI,2022-01-14
311,2370,UW00,WH,BI,2022-01-02
311,2371,UW00,WH,BI,2022-05-14
311,2372,UW00,WH,BI,2022-01-22
311,2373,UW00,BI,BI,2022-04-13
311,2374,UW00,BI,BI,2022-02-22
311,2375,UW00,WH,BI,2022-01-06
311,2376,UW00,BI,BI,2022-10-03
311,2377,UW00,WH,BI,2022-03-13
311,2378,UW00,BI,BI,2022-01-27
311,2379,UW00,BI,BI,2022-01-30
311,2380,UW00,BI,BI,2022-02-20
311,2381,UW00,BI,BI,2022-04-14
311,2382,UW00,BI,BI,2022-05-05
311,2383,UW00,WH,BI,2022-02-04
311,2384,UW00,BI,BI,2022-01-18
311,2385,UW00,BI,BI,2022-01-27
311,2386,UW00,BI,BI,2022-01-31
311,2387,UW00,WH,BI,2022-03-11
311,2388,UW00,BI,BI,2022-01-04
311,2389,UW00,WH,BI,2022-03-31
311,2390,UW00,WH,BI,2022-02-19
311,2391,UW00,BI,BI,2023-01-11
311,2392,UW00,WH,BI,2022-02-10
311,2393,UW00,WH,BI,2022-01-01
311,2394,UW00,BI,BI,2022-02-15
311,2395,UW00,WH,BI,2022-01-15
311,2396,UW00,WH,BI,2022-03-15
311,2397,UW00,BI,BI,2022-01-12
311,2398,UW00,WH,BI,2022-01-04
311,2399,UW00,BI,BI,2022-05-02
311,2400,UW00,BI,BI,2022-05-21
311,2401,UW00,WH,BI,2022-01-07
311,2402,UW00,BI,BI,2022-02-26
311,2403,UW00,BI,BI,2022-01-06
311,2404,UW00,WH,BI,2022-04-25
311,2405,UW00,BI,BI,2022-04-28
311,2406,UW00,WH,BI,2022-01-06
311,2407,UW00,WH,BI,2022-01-13
311,2408,UW00,BI,BI,2022-01-12
311,2409,UW00,BI,BI,2022-01-05
311,2410,UW00,WH,BI,2022-01-11
311,2411,UW00,WH,BI,2022-07-05
311,2412,UW00,BI,BI,2022-01-28
311,2413,UW00,BI,BI,2022-01-11
311,2414,UW00,WH,BI,2022-02-22
311,2415,UW00,BI,BI,2022-04-13
311,2416,UW00,WH,BI,2022-02-24
311,2417,UW00,BI,BI,2022-01-05
311,2418,UW00,WH,BI,2022-01-22
311,2419,UW00,WH,BI,2022-04-21
311,2420,UW00,BI,BI,2022-06-03
311,2421,UW00,BI,BI,2022-05-30
311,2422,UW00,BI,BI,2022-01-11
311,2423,UW00,BI,BI,2022-01-18
311,2424,UW00,BI,BI,2022-01-13
311,2425,UW00,BI,BI,2022-01-04
311,2426,UW00,BI,BI,2022-01-14
311,2427,UW00,WH,BI,2022-04-14
311,2428,UW00,WH,BI,2022-01-06
311,2429,UW00,WH,BI,2022-01-05
311,2430,UW00,WH,BI,2022-04-18
311,2431,UW00,BI,BI,2022-01-14
311,2432,UW00,WH,BI,2022-01-05
311,2433,UW00,BI,BI,2022-02-17
311,2434,UW00,WH,BI,2022-04-05
311,2435,UW00,BI,BI,2022-01-10
311,2436,UW00,WH,BI,2022-03-19
311,2437,UW00,BI,BI,2022-01-09
311,2438,UW00,BI,BI,2022-02-04
311,2439,UW00,WH,BI,2022-02-13
311,2440,UW00,WH,BI,2022-01-18
311,2441,UW00,BI,BI,2022-01-04
311,2442,UW00,BI,BI,2022-02-08
311,2443,UW00,WH,BI,2022-03-28
311,2444,UW00,BI,BI,2022-01-09
311,2445,UW00,WH,BI,2022-01-06
311,2446,UW00,BI,BI,2022-02-12
311,2447,UW00,WH,BI,2022-02-10
311,2448,UW00,WH,BI,2022-02-01
311,2449,UW00,BI,BI,2022-03-09
311,2450,UW00,WH,BI,2022-01-10
311,2451,UW00,BI,BI,2022-01-04
311,2452,UW00,BI,BI,2022-01-02
311,2453,UW00,BI,BI,2022-02-13
311,2454,UW00,WH,BI,2022-02-28
311,2455,UW00,BI,BI,2022-01-08
311,2456,UW00,WH,BI,2022-01-18
311,2457,UW00,WH,BI,2022-01-23
311,2458,UW00,WH,BI,2022-02-19
311,2459,UW00,BI,BI,2022-01-04
311,2460,UW00,BI,BI,2022-05-22
311,2461,UW00,WH,BI,2022-01-10
311,2462,UW00,WH,BI,2022-05-16
311,2463,UW00,WH,BI,2022-01-06
311,2464,UW00,WH,BI,2022-02-05
311,2465,UW00,WH,BI,2022-05-07
311,2466,UW00,BI,BI,2022-02-24
311,2467,UW00,BI,BI,2023-02-24
311,2468,UW00,WH,BI,2022-02-15
311,2469,UW00,BI,BI,2022-02-11
311,2470,UW00,BI,BI,2022-10-31
311,2471,UW00,BI,BI,2022-02-06
311,2472,UW00,BI,BI,2022-08-30
311,2473,UW00,WH,BI,2022-01-09
311,2474,UW00,WH,BI,2022-01-28
311,2475,UW00,BI,BI,2022-01-25
311,2476,UW00,WH,BI,2022-03-03
311,2477,UW00,BI,BI,2022-01-02
311,2478,UW00,WH,BI,2022-01-26
311,2479,UW00,WH,BI,2022-03-10
311,2480,UW00,WH,BI,2022-01-07
311,2481,UW00,WH,BI,2022-04-13
311,2482,UW00,BI,BI,2022-03-03
311,2483,UW00,WH,BI,2022-02-03
311,2484,UW00,BI,BI,2022-01-03
311,2485,UW00,BI,BI,2022-01-06
311,2486,UW00,WH,BI,2022-01-01
311,2487,UW00,BI,BI,2022-01-24
311,2488,UW00,BI,BI,2022-03-06
311,2489,UW00,BI,BI,2022-03-04
311,2490,UW00,BI,BI,2022-02-01
311,2491,UW00,WH,BI,2022-05-09
311,2492,UW00,WH,BI,2022-02-18
311,2493,UW00,BI,BI,2022-01-12
311,2494,UW00,BI,BI,2022-03-24
311,2495,UW00,BI,BI,2022-01-14
311,2496,UW00,BI,BI,2022-01-11
311,2497,UW00,BI,BI,2022-02-01
311,2498,UW00,BI,BI,2022-01-05
311,2499,UW00,WH,BI,2022-05-23
311,2500,UW00,WH,BI,2022-02-22
311,2501,UW00,BI,BI,2022-01-09
311,2502,UW00,BI,BI,2022-04-29
311,2503,UW00,WH,BI,2022-10-19
311,2504,UW00,BI,BI,2022-02-28
311,2505,UW00,WH,BI,2022-01-28
311,2506,UW00,BI,BI,2022-03-12
311,2507,UW00,WH,BI,2022-01-02
311,2508,UW00,BI,BI,2022-02-08
311,2509,UW00,BI,BI,2022-01-31
311,2510,UW00,BI,BI,2022-01-07
311,2511,UW00,BI,BI,2022-01-23
311,2512,UW00,BI,BI,2022-01-19
311,2513,UW00,WH,BI,2022-01-17
311,2514,UW00,BI,BI,2022-01-14
311,2515,UW00,BI,BI,2022-01-01
311,2516,UW00,WH,BI,2022-01-08
311,2517,UW00,WH,BI,2022-04-23
311,2518,UW00,WH,BI,2022-01-02
311,2519,UW00,BI,BI,2022-05-02
311,2520,UW00,WH,BI,2022-01-10
311,2521,UW00,WH,BI,2022-01-10
311,2522,UW00,WH,BI,2022-01-03
311,2523,UW00,BI,BI,2022-01-21
311,2524,UW00,BI,BI,2022-01-16
311,2525,UW00,WH,BI,2022-02-03
311,2526,UW00,BI,BI,2022-01-10
311,2527,UW00,WH,BI,2022-01-05
311,2528,UW00,WH,BI,2022-01-17
311,2529,UW00,BI,BI,2022-01-03
311,2530,UW00,WH,BI,2022-06-10
311,2531,UW00,BI,BI,2022-01-05
311,2532,UW00,WH,BI,2022-07-24
311,2533,UW00,BI,BI,2022-02-16
311,2534,UW00,BI,BI,2022-01-29
311,2535,UW00,WH,BI,2022-01-03
311,2536,UW00,BI,BI,2022-02-09
311,2537,UW00,WH,BI,2022-01-07
311,2538,UW00,WH,BI,2022-01-28
311,2539,UW00,BI,BI,2022-03-19
311,2540,UW00,BI,BI,2022-02-27
311,2541,UW00,WH,BI,2022-01-21
311,2542,UW00,BI,BI,2022-01-26
311,2543,UW00,WH,BI,2022-03-24
311,2544,UW00,WH,BI,2022-02-09
311,2545,UW00,WH,BI,2022-01-27
311,2546,UW00,WH,BI,2022-02-09
311,2547,UW00,BI,BI,2022-01-04
311,2548,UW00,WH,BI,2022-01-17
311,2549,UW00,WH,BI,2022-02-07
311,2550,UW00,WH,BI,2022-07-31
311,2551,UW00,BI,BI,2022-08-14
311,2552,UW00,WH,BI,2022-01-19
311,2553,UW00,WH,BI,2022-03-23
311,2554,UW00,BI,BI,2022-04-22
311,2555,UW00,WH,BI,2022-01-08
311,2556,UW00,BI,BI,2022-02-18
311,2557,UW00,WH,BI,2022-05-10
311,2558,UW00,BI,BI,2022-01-26
311,2559,UW00,WH,BI,2022-01-03
311,2560,UW00,WH,BI,2022-01-04
311,2561,UW00,BI,BI,2022-01-09
311,2562,UW00,WH,BI,2022-01-29
311,2563,UW00,WH,BI,2022-01-12
311,2564,UW00,WH,BI,2022-01-10
311,2565,UW00,BI,BI,2022-04-04
311,2566,UW00,BI,BI,2022-01-10
311,2567,UW00,BI,BI,2022-03-20
311,2568,UW00,WH,BI,2022-01-27
311,2569,UW00,BI,BI,2022-08-01
311,2570,UW00,WH,BI,2022-01-31
311,2571,UW00,WH,BI,2022-01-26
311,2572,UW00,WH,BI,2022-01-07
311,2573,UW00,WH,BI,2022-01-22
311,2574,UW00,WH,BI,2022-03-08
311,2575,UW00,BI,BI,2022-02-19
311,2576,UW00,BI,BI,2022-01-04
311,2577,UW00,WH,BI,2022-01-13
311,2578,UW00,WH,BI,2022-05-13
311,2579,UW00,BI,BI,2022-04-27
311,2580,UW00,BI,BI,2022-02-12
311,2581,UW00,WH,BI,2023-04-04
